filename,width,height,class,xmin,ymin,xmax,ymax
46.png,1200,800,glass,103,96,491,370
46.png,1200,800,plastic,602,0,1103,384
46.png,1200,800,metal,61,406,534,762
46.png,1200,800,cardboard,600,400,1112,784
425.png,1200,800,cardboard,0,0,512,384
425.png,1200,800,metal,716,86,1228,470
425.png,1200,800,paper,94,456,606,840
425.png,1200,800,glass,717,479,1211,860
540.png,1200,800,plastic,169,130,478,386
540.png,1200,800,trash,730,74,1088,383
540.png,1200,800,paper,76,457,466,841
540.png,1200,800,cardboard,728,418,1209,802
968.png,1200,800,glass,139,121,585,429
968.png,1200,800,plastic,837,116,1238,400
968.png,1200,800,paper,0,400,452,784
968.png,1200,800,cardboard,600,400,1112,784
775.png,1200,800,cardboard,0,0,512,384
775.png,1200,800,glass,666,0,1178,313
775.png,1200,800,paper,33,493,419,782
775.png,1200,800,trash,816,541,1173,803
1195.png,1200,800,glass,32,126,368,380
1195.png,1200,800,cardboard,600,0,1112,384
1195.png,1200,800,paper,14,400,526,784
1195.png,1200,800,trash,740,456,1077,734
1027.png,1200,800,plastic,0,79,512,397
1027.png,1200,800,glass,683,67,1078,385
1027.png,1200,800,cardboard,0,400,512,784
1027.png,1200,800,trash,763,439,1199,804
736.png,1200,800,cardboard,142,72,459,339
736.png,1200,800,plastic,625,48,1097,402
736.png,1200,800,glass,0,400,512,784
736.png,1200,800,metal,600,400,999,757
371.png,1200,800,trash,109,23,562,394
371.png,1200,800,plastic,662,70,1121,393
371.png,1200,800,cardboard,0,400,512,784
371.png,1200,800,metal,739,455,1185,839
935.png,1200,800,metal,73,137,489,468
935.png,1200,800,paper,600,0,1112,384
935.png,1200,800,glass,0,400,512,784
935.png,1200,800,cardboard,600,400,1112,784
1466.png,1200,800,trash,175,6,531,222
1466.png,1200,800,cardboard,600,0,1112,384
1466.png,1200,800,metal,128,450,593,834
1466.png,1200,800,plastic,758,400,1270,784
878.png,1200,800,plastic,157,87,488,340
878.png,1200,800,paper,600,79,1069,463
878.png,1200,800,cardboard,0,400,512,784
878.png,1200,800,glass,766,531,1168,915
1010.png,1200,800,paper,6,41,433,374
1010.png,1200,800,cardboard,600,0,1112,384
1010.png,1200,800,glass,32,490,479,716
1010.png,1200,800,metal,853,444,1365,828
1230.png,1200,800,plastic,0,0,379,384
1230.png,1200,800,trash,747,0,1254,321
1230.png,1200,800,paper,0,473,451,857
1230.png,1200,800,cardboard,600,400,1096,784
136.png,1200,800,plastic,227,0,739,383
136.png,1200,800,cardboard,600,0,1112,384
136.png,1200,800,glass,48,408,560,670
136.png,1200,800,metal,754,529,1185,913
1480.png,1200,800,trash,93,36,572,369
1480.png,1200,800,glass,600,52,1074,374
1480.png,1200,800,paper,0,400,512,784
1480.png,1200,800,cardboard,600,400,1057,784
1434.png,1200,800,trash,200,55,555,356
1434.png,1200,800,plastic,767,38,1166,422
1434.png,1200,800,glass,0,423,512,720
1434.png,1200,800,paper,600,400,1112,784
388.png,1200,800,paper,0,0,512,384
388.png,1200,800,trash,758,15,1231,288
388.png,1200,800,metal,167,482,508,739
388.png,1200,800,plastic,781,422,1293,806
484.png,1200,800,trash,77,73,568,418
484.png,1200,800,cardboard,600,0,1112,384
484.png,1200,800,glass,37,502,462,807
484.png,1200,800,metal,695,400,1207,784
1278.png,1200,800,metal,0,138,427,522
1278.png,1200,800,paper,600,164,1112,548
1278.png,1200,800,plastic,0,448,512,832
1278.png,1200,800,glass,646,511,1093,790
945.png,1200,800,plastic,23,0,510,338
945.png,1200,800,cardboard,600,0,1112,384
945.png,1200,800,trash,139,538,495,807
945.png,1200,800,paper,600,400,1112,784
959.png,1200,800,paper,2,0,424,348
959.png,1200,800,metal,749,21,1261,402
959.png,1200,800,trash,176,483,688,867
959.png,1200,800,cardboard,600,400,1112,784
324.png,1200,800,plastic,69,51,380,324
324.png,1200,800,trash,703,0,1068,384
324.png,1200,800,glass,128,517,527,901
324.png,1200,800,paper,641,400,1115,773
1313.png,1200,800,cardboard,0,0,512,384
1313.png,1200,800,paper,600,0,1086,384
1313.png,1200,800,plastic,0,400,512,714
1313.png,1200,800,glass,600,400,1035,766
495.png,1200,800,cardboard,0,0,512,384
495.png,1200,800,trash,677,73,1168,418
495.png,1200,800,plastic,165,461,482,749
495.png,1200,800,paper,691,411,1067,776
1373.png,1200,800,cardboard,0,0,512,384
1373.png,1200,800,paper,600,0,1112,384
1373.png,1200,800,glass,23,431,535,773
1373.png,1200,800,plastic,600,478,1112,862
480.png,1200,800,paper,42,112,455,496
480.png,1200,800,trash,729,38,1080,335
480.png,1200,800,plastic,135,486,566,761
480.png,1200,800,cardboard,600,400,1112,784
643.png,1200,800,metal,91,0,587,272
643.png,1200,800,plastic,676,83,1188,395
643.png,1200,800,paper,0,400,402,784
643.png,1200,800,trash,618,400,1096,770
1315.png,1200,800,glass,0,0,435,366
1315.png,1200,800,paper,600,0,1086,384
1315.png,1200,800,cardboard,0,400,512,784
1315.png,1200,800,trash,639,400,1115,784
746.png,1200,800,metal,0,0,399,357
746.png,1200,800,trash,689,0,1081,358
746.png,1200,800,cardboard,142,472,459,739
746.png,1200,800,plastic,625,448,1097,802
1223.png,1200,800,cardboard,0,0,496,384
1223.png,1200,800,glass,600,31,1050,415
1223.png,1200,800,plastic,0,400,379,784
1223.png,1200,800,paper,600,473,1051,857
626.png,1200,800,trash,71,72,577,456
626.png,1200,800,plastic,797,92,1205,402
626.png,1200,800,metal,198,508,710,892
626.png,1200,800,cardboard,600,505,1112,889
1166.png,1200,800,trash,90,160,486,499
1166.png,1200,800,cardboard,600,0,1112,384
1166.png,1200,800,metal,155,484,667,868
1166.png,1200,800,plastic,656,400,1168,784
753.png,1200,800,paper,9,50,397,415
753.png,1200,800,plastic,792,65,1198,449
753.png,1200,800,metal,175,478,595,795
753.png,1200,800,glass,600,541,1112,828
949.png,1200,800,trash,176,83,688,467
949.png,1200,800,metal,749,21,1261,402
949.png,1200,800,glass,0,445,512,679
949.png,1200,800,cardboard,600,400,1112,784
313.png,1200,800,metal,120,122,469,388
313.png,1200,800,plastic,730,60,1100,352
313.png,1200,800,trash,106,493,528,836
313.png,1200,800,paper,687,400,1199,784
1208.png,1200,800,plastic,111,55,484,366
1208.png,1200,800,paper,600,0,1112,384
1208.png,1200,800,glass,196,459,708,843
1208.png,1200,800,cardboard,600,400,1112,784
793.png,1200,800,trash,141,69,560,392
793.png,1200,800,paper,600,15,991,397
793.png,1200,800,plastic,192,460,588,844
793.png,1200,800,metal,728,443,1084,718
1259.png,1200,800,cardboard,0,0,512,384
1259.png,1200,800,trash,651,86,940,470
1259.png,1200,800,metal,86,415,514,752
1259.png,1200,800,paper,623,448,1051,832
1039.png,1200,800,trash,123,81,530,400
1039.png,1200,800,cardboard,600,0,1112,384
1039.png,1200,800,glass,62,400,497,586
1039.png,1200,800,metal,859,400,1371,784
491.png,1200,800,plastic,165,60,482,349
491.png,1200,800,trash,677,73,1168,418
491.png,1200,800,metal,95,400,607,784
491.png,1200,800,cardboard,600,400,1112,784
786.png,1200,800,trash,141,69,560,392
786.png,1200,800,paper,600,15,991,397
786.png,1200,800,glass,37,422,490,738
786.png,1200,800,metal,728,443,1084,718
340.png,1200,800,paper,0,0,488,375
340.png,1200,800,trash,623,0,1115,384
340.png,1200,800,glass,0,515,501,899
340.png,1200,800,cardboard,600,400,1112,784
973.png,1200,800,plastic,237,116,638,400
973.png,1200,800,metal,738,72,1169,429
973.png,1200,800,trash,12,400,468,784
973.png,1200,800,paper,600,400,1052,784
1293.png,1200,800,paper,0,0,482,384
1293.png,1200,800,plastic,600,95,1112,479
1293.png,1200,800,glass,57,542,455,815
1293.png,1200,800,metal,648,482,1016,837
101.png,1200,800,trash,114,55,535,420
101.png,1200,800,cardboard,600,0,1112,384
101.png,1200,800,plastic,141,400,586,702
101.png,1200,800,metal,663,555,1175,939
286.png,1200,800,glass,145,65,657,449
286.png,1200,800,plastic,785,47,1166,431
286.png,1200,800,cardboard,82,469,461,760
286.png,1200,800,metal,742,541,1128,925
880.png,1200,800,glass,166,131,568,515
880.png,1200,800,paper,600,79,1069,463
880.png,1200,800,trash,96,405,489,783
880.png,1200,800,cardboard,600,400,1112,784
809.png,1200,800,paper,0,14,512,399
809.png,1200,800,metal,657,0,1035,262
809.png,1200,800,trash,20,473,532,845
809.png,1200,800,cardboard,600,548,1097,932
665.png,1200,800,glass,194,58,606,442
665.png,1200,800,paper,652,0,1164,384
665.png,1200,800,metal,0,400,446,784
665.png,1200,800,cardboard,600,400,1112,784
1034.png,1200,800,trash,163,39,599,404
1034.png,1200,800,paper,655,10,1036,394
1034.png,1200,800,metal,0,495,512,879
1034.png,1200,800,cardboard,600,400,1112,784
458.png,1200,800,glass,150,0,615,362
458.png,1200,800,cardboard,690,65,1075,373
458.png,1200,800,paper,49,459,561,843
458.png,1200,800,plastic,602,540,1053,861
815.png,1200,800,paper,0,0,512,384
815.png,1200,800,cardboard,600,0,1112,384
815.png,1200,800,metal,136,446,569,791
815.png,1200,800,glass,735,400,1120,784
1449.png,1200,800,paper,49,56,517,417
1449.png,1200,800,plastic,746,55,1154,369
1449.png,1200,800,glass,215,456,536,772
1449.png,1200,800,trash,743,537,1073,883
1144.png,1200,800,trash,103,87,504,374
1144.png,1200,800,metal,600,34,1106,418
1144.png,1200,800,cardboard,0,466,512,850
1144.png,1200,800,glass,781,400,1183,729
855.png,1200,800,cardboard,0,0,512,384
855.png,1200,800,trash,704,44,1107,428
855.png,1200,800,paper,73,529,565,913
855.png,1200,800,plastic,624,400,1047,720
1424.png,1200,800,trash,118,31,595,373
1424.png,1200,800,metal,824,152,1336,536
1424.png,1200,800,cardboard,0,400,423,784
1424.png,1200,800,paper,600,431,1053,815
1234.png,1200,800,trash,0,0,495,384
1234.png,1200,800,metal,745,103,1003,373
1234.png,1200,800,glass,232,576,622,960
1234.png,1200,800,cardboard,600,400,1112,784
908.png,1200,800,plastic,29,0,461,302
908.png,1200,800,glass,718,113,1221,497
908.png,1200,800,paper,57,437,473,813
908.png,1200,800,cardboard,600,400,1112,784
656.png,1200,800,cardboard,0,0,512,384
656.png,1200,800,plastic,728,50,1125,367
656.png,1200,800,trash,144,465,501,768
656.png,1200,800,metal,703,494,1095,878
737.png,1200,800,metal,0,0,399,357
737.png,1200,800,trash,689,0,1081,358
737.png,1200,800,glass,0,400,512,784
737.png,1200,800,plastic,625,448,1097,802
767.png,1200,800,trash,216,141,573,403
767.png,1200,800,plastic,600,80,1033,398
767.png,1200,800,glass,66,400,578,713
767.png,1200,800,metal,710,400,1161,776
530.png,1200,800,cardboard,128,18,609,402
530.png,1200,800,paper,676,57,1066,441
530.png,1200,800,metal,202,513,516,741
530.png,1200,800,glass,769,400,1281,651
196.png,1200,800,glass,180,110,692,442
196.png,1200,800,cardboard,600,0,1112,384
196.png,1200,800,metal,25,431,537,815
196.png,1200,800,plastic,600,539,1053,923
1022.png,1200,800,plastic,0,79,512,397
1022.png,1200,800,metal,600,95,1112,479
1022.png,1200,800,trash,163,439,599,804
1022.png,1200,800,glass,683,467,1078,785
1336.png,1200,800,cardboard,0,0,512,384
1336.png,1200,800,plastic,747,16,1176,372
1336.png,1200,800,glass,39,467,460,800
1336.png,1200,800,metal,663,520,1102,835
92.png,1200,800,glass,79,133,497,408
92.png,1200,800,plastic,742,0,1186,302
92.png,1200,800,metal,63,555,575,939
92.png,1200,800,trash,714,455,1135,820
293.png,1200,800,paper,96,88,426,400
293.png,1200,800,glass,745,65,1257,449
293.png,1200,800,cardboard,82,469,461,760
293.png,1200,800,plastic,785,447,1166,831
1172.png,1200,800,trash,189,116,608,442
1172.png,1200,800,metal,600,0,1062,384
1172.png,1200,800,glass,163,482,564,817
1172.png,1200,800,plastic,718,479,1173,751
76.png,1200,800,plastic,122,87,526,459
76.png,1200,800,glass,652,0,1051,331
76.png,1200,800,cardboard,88,515,463,860
76.png,1200,800,metal,728,569,1020,877
792.png,1200,800,plastic,192,60,588,444
792.png,1200,800,cardboard,600,0,1112,384
792.png,1200,800,paper,0,415,391,797
792.png,1200,800,metal,728,443,1084,718
1046.png,1200,800,metal,259,0,771,384
1046.png,1200,800,plastic,600,0,1063,384
1046.png,1200,800,cardboard,0,400,512,784
1046.png,1200,800,trash,723,481,1130,800
1283.png,1200,800,cardboard,0,0,381,384
1283.png,1200,800,paper,600,164,1112,548
1283.png,1200,800,plastic,0,448,512,832
1283.png,1200,800,glass,646,511,1093,790
833.png,1200,800,glass,112,139,494,420
833.png,1200,800,cardboard,600,0,1112,384
833.png,1200,800,paper,22,400,534,784
833.png,1200,800,plastic,686,472,1057,824
1414.png,1200,800,trash,118,31,595,373
1414.png,1200,800,metal,824,152,1336,536
1414.png,1200,800,glass,104,503,444,769
1414.png,1200,800,cardboard,600,400,1023,784
1076.png,1200,800,cardboard,0,0,512,384
1076.png,1200,800,plastic,712,1,1224,347
1076.png,1200,800,metal,151,462,499,726
1076.png,1200,800,trash,807,496,1175,806
1460.png,1200,800,cardboard,0,0,512,384
1460.png,1200,800,paper,692,36,1202,420
1460.png,1200,800,glass,79,512,380,747
1460.png,1200,800,metal,729,450,1193,834
1003.png,1200,800,metal,84,18,436,314
1003.png,1200,800,paper,634,68,1056,362
1003.png,1200,800,plastic,62,477,544,805
1003.png,1200,800,trash,788,472,1169,721
1119.png,1200,800,plastic,130,0,642,270
1119.png,1200,800,glass,768,111,1134,418
1119.png,1200,800,trash,125,561,560,827
1119.png,1200,800,paper,600,482,1112,866
1354.png,1200,800,cardboard,0,0,512,384
1354.png,1200,800,trash,750,0,1161,297
1354.png,1200,800,metal,169,508,657,892
1354.png,1200,800,glass,759,400,1156,784
904.png,1200,800,cardboard,0,0,512,384
904.png,1200,800,trash,642,0,1148,384
904.png,1200,800,glass,118,513,621,897
904.png,1200,800,metal,777,400,1129,774
1494.png,1200,800,plastic,108,131,492,354
1494.png,1200,800,glass,630,76,1060,356
1494.png,1200,800,paper,68,459,510,779
1494.png,1200,800,trash,699,400,1157,722
362.png,1200,800,glass,190,0,629,384
362.png,1200,800,trash,709,23,1162,394
362.png,1200,800,metal,139,455,585,839
362.png,1200,800,plastic,662,471,1121,793
421.png,1200,800,plastic,0,0,392,357
421.png,1200,800,cardboard,600,0,1112,384
421.png,1200,800,metal,116,486,628,870
421.png,1200,800,glass,717,479,1211,860
494.png,1200,800,metal,95,0,607,384
494.png,1200,800,trash,677,73,1168,418
494.png,1200,800,paper,91,411,467,776
494.png,1200,800,cardboard,600,400,1112,784
1064.png,1200,800,metal,36,58,381,362
1064.png,1200,800,cardboard,600,0,1112,384
1064.png,1200,800,trash,0,400,512,762
1064.png,1200,800,paper,652,443,1109,795
55.png,1200,800,cardboard,0,0,512,384
55.png,1200,800,glass,703,96,1091,370
55.png,1200,800,trash,145,494,531,790
55.png,1200,800,paper,680,400,1116,781
298.png,1200,800,paper,96,88,426,400
298.png,1200,800,metal,742,141,1128,525
298.png,1200,800,plastic,185,447,566,831
298.png,1200,800,trash,656,422,1119,767
72.png,1200,800,cardboard,0,58,512,380
72.png,1200,800,paper,632,34,1073,404
72.png,1200,800,plastic,142,423,595,745
72.png,1200,800,metal,741,472,1068,767
328.png,1200,800,metal,0,78,296,413
328.png,1200,800,plastic,670,51,980,324
328.png,1200,800,paper,41,400,515,773
328.png,1200,800,trash,703,400,1068,784
438.png,1200,800,plastic,112,90,485,434
438.png,1200,800,metal,757,0,1269,384
438.png,1200,800,glass,61,515,520,812
438.png,1200,800,paper,658,400,1150,784
725.png,1200,800,metal,203,78,715,462
725.png,1200,800,cardboard,600,0,1112,384
725.png,1200,800,paper,0,400,457,749
725.png,1200,800,glass,795,512,1307,896
901.png,1200,800,plastic,29,0,461,302
901.png,1200,800,cardboard,600,0,1112,384
901.png,1200,800,metal,177,400,529,774
901.png,1200,800,glass,718,513,1221,897
675.png,1200,800,trash,113,73,560,446
675.png,1200,800,plastic,600,0,1022,384
675.png,1200,800,paper,52,400,564,784
675.png,1200,800,cardboard,600,400,1112,784
862.png,1200,800,plastic,91,0,591,384
862.png,1200,800,cardboard,600,0,1112,384
862.png,1200,800,trash,89,400,586,784
862.png,1200,800,glass,745,510,1257,873
1205.png,1200,800,glass,196,59,708,443
1205.png,1200,800,paper,600,0,1112,384
1205.png,1200,800,metal,23,413,535,797
1205.png,1200,800,cardboard,600,400,1112,784
1227.png,1200,800,plastic,0,0,379,384
1227.png,1200,800,paper,600,73,1051,457
1227.png,1200,800,cardboard,0,400,496,784
1227.png,1200,800,metal,623,486,1135,870
1051.png,1200,800,glass,49,0,525,384
1051.png,1200,800,cardboard,600,0,1112,384
1051.png,1200,800,metal,36,458,381,762
1051.png,1200,800,plastic,712,421,1141,754
80.png,1200,800,cardboard,88,115,463,460
80.png,1200,800,metal,728,169,1020,477
80.png,1200,800,glass,52,400,451,731
80.png,1200,800,paper,730,525,1039,799
610.png,1200,800,trash,70,98,503,397
610.png,1200,800,cardboard,600,0,1112,384
610.png,1200,800,glass,164,426,613,810
610.png,1200,800,paper,672,428,1109,765
984.png,1200,800,plastic,165,68,667,452
984.png,1200,800,glass,600,59,1112,297
984.png,1200,800,trash,85,438,446,748
984.png,1200,800,paper,600,548,1112,932
299.png,1200,800,trash,55,22,519,367
299.png,1200,800,cardboard,682,69,1061,360
299.png,1200,800,metal,141,541,528,925
299.png,1200,800,paper,696,488,1026,800
1270.png,1200,800,glass,78,86,590,470
1270.png,1200,800,cardboard,600,0,1112,384
1270.png,1200,800,trash,66,490,395,848
1270.png,1200,800,paper,600,514,1112,898
141.png,1200,800,glass,48,8,560,270
141.png,1200,800,trash,755,89,1135,366
141.png,1200,800,metal,154,529,585,913
141.png,1200,800,paper,627,405,1073,789
999.png,1200,800,glass,0,0,378,300
999.png,1200,800,paper,634,68,1056,362
999.png,1200,800,trash,188,472,569,721
999.png,1200,800,plastic,663,477,1144,805
402.png,1200,800,paper,13,31,506,386
402.png,1200,800,cardboard,600,0,1112,384
402.png,1200,800,metal,249,518,659,789
402.png,1200,800,plastic,731,400,1243,784
992.png,1200,800,glass,0,0,378,300
992.png,1200,800,plastic,663,77,1144,405
992.png,1200,800,metal,84,418,436,714
992.png,1200,800,trash,788,472,1169,721
134.png,1200,800,metal,0,21,434,405
134.png,1200,800,paper,600,0,1109,384
134.png,1200,800,cardboard,0,400,512,784
134.png,1200,800,trash,742,433,1113,767
1218.png,1200,800,glass,0,31,450,415
1218.png,1200,800,metal,623,86,1135,470
1218.png,1200,800,plastic,0,400,379,784
1218.png,1200,800,paper,600,473,1051,857
790.png,1200,800,cardboard,0,0,512,384
790.png,1200,800,trash,741,69,1160,392
790.png,1200,800,paper,0,415,391,797
790.png,1200,800,glass,638,422,1090,738
544.png,1200,800,metal,7,188,489,572
544.png,1200,800,glass,743,152,1056,451
544.png,1200,800,cardboard,8,410,516,766
544.png,1200,800,trash,752,456,1178,828
272.png,1200,800,plastic,36,60,500,444
272.png,1200,800,glass,600,81,1007,398
272.png,1200,800,metal,0,520,512,904
272.png,1200,800,trash,600,404,1108,788
950.png,1200,800,paper,2,0,424,348
950.png,1200,800,cardboard,600,0,1112,384
950.png,1200,800,metal,149,421,661,802
950.png,1200,800,glass,600,445,1112,679
375.png,1200,800,cardboard,0,0,512,384
375.png,1200,800,plastic,662,70,1121,393
375.png,1200,800,paper,74,409,533,773
375.png,1200,800,trash,709,423,1162,794
938.png,1200,800,glass,0,0,512,384
938.png,1200,800,paper,600,0,1112,384
938.png,1200,800,plastic,23,400,510,738
938.png,1200,800,cardboard,600,400,1112,784
1377.png,1200,800,metal,225,158,737,542
1377.png,1200,800,paper,600,0,1112,384
1377.png,1200,800,plastic,0,478,512,862
1377.png,1200,800,cardboard,600,400,1112,784
538.png,1200,800,paper,76,57,466,441
538.png,1200,800,metal,802,112,1116,341
538.png,1200,800,plastic,169,530,478,786
538.png,1200,800,trash,730,474,1088,783
330.png,1200,800,plastic,69,51,380,324
330.png,1200,800,cardboard,600,0,1112,384
330.png,1200,800,trash,103,400,468,784
330.png,1200,800,paper,641,400,1115,773
229.png,1200,800,metal,0,0,313,310
229.png,1200,800,trash,689,21,1044,405
229.png,1200,800,cardboard,0,400,512,784
229.png,1200,800,glass,703,400,1092,784
688.png,1200,800,trash,239,57,596,413
688.png,1200,800,metal,778,86,1242,470
688.png,1200,800,plastic,185,441,627,825
